"AtcoCode","NaptanCode","PlateCode","CleardownCode","CommonName","CommonNameLang","ShortCommonName","ShortCommonNameLang","Landmark","LandmarkLang","Street","StreetLang","Crossing","CrossingLang","Indicator","IndicatorLang","Bearing","NptgLocalityCode","LocalityName","ParentLocalityName","GrandParentLocalityName","Town","TownLang","Suburb","SuburbLang","LocalityCentre","GridType","Easting","Northing","Longitude","Latitude","StopType","BusStopType","TimingStatus","DefaultWaitTime","Notes","NotesLang","AdministrativeAreaCode","CreationDateTime","ModificationDateTime","RevisionNumber","Modification","Status"
"1800EB06131","mantdtmj","",,"Butler Street/Garforth Avenue","","Garforth Avenue","","OPENLAND","","BUTLER STREET","","","","Nr Openland","","NW","E0029063","Miles Platting","Manchester","","","","","","0","U",385483,398990,-2.22025,53.48743,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-25T00:00:00","2010-03-25T00:00:00",1,"new","act"
"1800EB06141","manadtat","",,"Stockport Rd/Longsight Health Centre","","Longsight Health","","OS HEALTH CENT","","STOCKPORT ROAD","","","","Stop A","","NW","E0028994","Longsight","Manchester","","","","","","1","U",386718,395669,-2.20149,53.45762,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06161","mantgajt","",,"Piccadilly/Chatham St","","Chatham Street","","CAR PARK","","PICCADILLY","","","","Stop EX","","NW","E0057786","Manchester City Centre","Manchester","","","","","","1","U",384556,398209,-2.23418,53.48039,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",3,"new","act"
"1800EB06171","manadtaw","",,"Stockport Road/Plymouth Grove","","Plymouth Grove","","YOUTH CENTRE","","STOCKPORT ROAD","","","","O/s Youth Centre","","NW","E0028994","Longsight","Manchester","","","","","","0","U",386449,395969,-2.20556,53.46031,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06181","manadtda","",,"Stockport Rd/Longsight Police Stn","","Longsight Police","","POLICE STATION","","STOCKPORT ROAD","","","","O/s Police Stn","","NW","E0028994","Longsight","Manchester","","","","","","0","U",386305,396091,-2.20773,53.46141,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",3,"new","act"
"1800EB06191","manadtdg","",,"Stockport Road/Plymouth Grove West","","Plymouth Gr West","","OPEN LAND","","STOCKPORT ROAD","","","","O/s House 14","","NW","E0028994","Longsight","Manchester","","","","","","0","U",386075,396311,-2.21121,53.46338,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06201","manadtdj","",,"Stockport Rd/Winterford Ave","","Winterford Avenue","","OPP SPORTS HALL","","STOCKPORT ROAD","","","","Opp Sports Hall","","NW","E0028994","Longsight","Manchester","","","","","","0","U",385936,396439,-2.21331,53.46452,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",2,"new","act"
"1800EB06211","manadtdm","",,"Stockport Road/Devonshire Street","","Devonshire Street","","OPP HOUSE 81","","STOCKPORT ROAD","","","","opp House 81","","NW","E0028484","Ardwick","Manchester","","","","","","0","U",385761,396612,-2.21595,53.46607,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06221","manadtdp","",,"Stockport Road/Apollo Theatre","","Apollo Theatre","","APOLLO THEATRE","","STOCKPORT ROAD","","","","Nr Apollo Theatre","","SE","N0078417","Brunswick","Manchester","","","","","","0","U",385352,396933,-2.22213,53.46895,"BCT","MKD","TIP","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06231","manadtdt","",,"Stockport Road/Apollo Theatre","","Apollo Theatre","","OPP APOLLO","","STOCKPORT ROAD","","","","Opp Apollo","","NW","E0028484","Ardwick","Manchester","","","","","","0","U",385308,396986,-2.22279,53.46942,"BCT","MKD","TIP","","LOCATION AMENDED","","083","2007-11-07T00:00:00","2007-11-07T00:00:00",1,"new","act"
"1800EB06241","manadtdw","",,"Stockport Road/Cavanagh Close","","Cavanagh Close","","OS HOUSE 118","","STOCKPORT ROAD","","","","Os House 118","","NW","N0078417","Brunswick","Manchester","","","","","","0","U",385502,396762,-2.21986,53.46742,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06251","manadtga","",,"Stockport Rd/Ardwick Post Office","","Ardwick PO","","POST OFFICE","","STOCKPORT ROAD","","","","O/s Post Office","","SE","E0028484","Ardwick","Manchester","","","","","","0","U",385574,396740,-2.21877,53.46722,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",2,"new","act"
"1800EB06261","manadtgd","",,"Stockport Road/Devonshire Street","","Devonshire Street","","OP PLAYGROUND","","STOCKPORT ROAD","","","","Op Playground","","SE","E0028484","Ardwick","Manchester","","","","","","0","U",385820,396576,-2.21506,53.46575,"BCT","MKD","TIP","","LOCATION AMENDMENT","","083","2007-11-02T00:00:00","2007-11-02T00:00:00",1,"new","act"
"1800EB06271","manadtgj","",,"Stockport Road/Winterford Avenue","","Winterford Avenue","","OS SPORTS HALL","","STOCKPORT ROAD","","","","Os Sports Hall","","SE","E0028994","Longsight","Manchester","","","","","","0","U",385993,396411,-2.21245,53.46427,"BCT","MKD","OTH","","LOCATION AMENDED","","083","2007-11-05T00:00:00","2007-11-05T00:00:00",1,"new","act"
"1800EB06281","manadtgm","",,"Stockport Rd/Plymouth Grove West","","Plymouth Gr West","","NR DAISYWORKS","","STOCKPORT ROAD","","","","Nr Daisyworks","","SE","E0028994","Longsight","Manchester","","","","","","0","U",386197,396215,-2.20937,53.46252,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",1,"new","act"
"1800EB06291","manadtgp","",,"Stockport Road/Plymouth Grove","","Plymouth Grove","","NEW VCTORIA PUB","","STOCKPORT ROAD","","","","O/s Public house","","SE","E0028994","Longsight","Manchester","","","","","","0","U",386426,396008,-2.20591,53.46066,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06301","manadtgt","",,"Stockport Rd/Longsight Shopping Ctr","","Shopping Centre","","NR SHOPS","","STOCKPORT ROAD","","","","Stop C","","SE","E0028994","Longsight","Manchester","","","","","","1","U",386759,395643,-2.20088,53.45739,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06311","manadtgw","",,"Stockport Rd/Longsight Shopping Ctr","","Shopping Centre","","LIBRARY","","STOCKPORT ROAD","","","","Stop B","","SE","E0028994","Longsight","Manchester","","","","","","1","U",386738,395667,-2.20119,53.45761,"BCT","MKD","TIP","","LOCATION AMENDED","","083","2009-01-19T00:00:00","2009-01-19T00:00:00",1,"new","act"
"1800EB06341","manadtja","",,"Slade Lane/Crowcroft Road","","Crowcroft Road","","SHOP PARADE","","SLADE LANE","","","","O/s Shops","","S","E0028994","Longsight","Manchester","","","","","","1","U",387026,394990,-2.19683,53.45153,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06351","manadtjd","",,"Slade Lane/Park Avenue","","Park Avenue","","OPP HOUSE 148","","SLADE LANE","","","","Opp House 148","","S","E0028951","Levenshulme","Manchester","","","","","","0","U",386964,394426,-2.19774,53.44646,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06361","manadtjg","",,"Slade Lane/West Point","","West Point","","HOUSE 179","","SLADE LANE","","","","O/s House 179","","SW","E0028951","Levenshulme","Manchester","","","","","","0","U",386903,394260,-2.19865,53.44496,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06401","manadtjm","",,"Lightbowne Road/Church Lane","","Church Lane","","GARAGE","","LIGHTBOWNE ROAD","","","","Nr Garage","","N","N0075088","Moston","Manchester","","","","","","0","U",387172,400956,-2.19488,53.50515,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06411","manadtjp","",,"Thorp Road/Halliford Road","","Halliford Road","","NR THORP BRIDGE","","THORP ROAD","","","","Nr Thorp Bridge","","S","E0029135","Newton Heath","Manchester","","","","","","0","U",387200,400754,-2.19444,53.50333,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06441","manadtjt","",,"Northampton Rd/Business Park","","Business Park","","POLICE STATION","","NORTHAMPTON RD","","","","Stop E","","W","E0028743","Harpurhey","Manchester","","","","","","0","U",386930,400758,-2.19852,53.50336,"BCT","MKD","OTH","","LOCATION AMENDED","","083","2010-10-29T00:00:00","2010-10-29T00:00:00",4,"new","act"
"1800EB06442","","",,"Northampton Rd/Business Park","","Business Park","","POLICE STATION","","NORTHAMPTON RD","","","","OS Police Stn","","NE","E0028743","Harpurhey","Manchester","","","","","","0","U",386738,400654,-2.20141,53.50242,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",3,"new","del"
"1800EB06451","manadtjw","",,"Stevenson Square","","Stevenson Square","","FASHION WHSALE","","STEVENSON SQ","","","","Stop Te","","NW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384581,398436,-2.23382,53.48243,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06471","manadtma","",,"Charles Street/The BBC","","Charles Street","","SIDE OF BBC","","CHARLES STREET","","","","Nr BBC","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384273,397475,-2.23841,53.47378,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-09-08T00:00:00","2010-09-08T00:00:00",2,"new","act"
"1800EB06481","manadtmd","",,"Gurney Street/Palmerston Street","","Palmerston Street","","SCHOOL","","GURNEY STREET","","","","Opp Playground","","SE","N0074882","Ancoats","Manchester","","","","","","0","U",386017,398259,-2.21217,53.48088,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06581","mantgamt","",,"Hyde Road/Nicholls College","","Nicholls College","","COLLEGE","","HYDE ROAD","","","","O/s College","","E","E0028484","Ardwick","Manchester","","","","","","0","U",385661,396966,-2.21747,53.46925,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06611","manadtmg","",,"Carruthers Street/Every Street","","Every Street","","ST ANNES CHURCH","","CARRUTHERS ST","","","","Nr School","","NW","N0074882","Ancoats","Manchester","","","","","","1","U",385759,398333,-2.21606,53.48154,"BCT","MKD","TIP","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",2,"new","act"
"1800EB06621","manadtmj","",,"Levenshulme Rd/Sacred Heart Church","","Sacred Heart","","CHURCH","","LEVENSHULME RD","","","","Opp Church","","S","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388584,395692,-2.17339,53.45787,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",2,"new","act"
"1800EB06631","manadtmp","",,"Levenshulme Road/Ryder Brow Station","","Ryder Brow Stn","","SHOPS","","LEVENSHULME RD","","","","O/s Shops","","S","E0029286","Ryder Brow","Gorton","Manchester","","","","","1","U",388628,395486,-2.17272,53.45602,"BCT","MKD","TIP","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06641","manadtmt","",,"Knutsford Road/Beckett Street","","Beckett Street","","O/S HOUSE 9","","KNUTSFORD ROAD","","","","O/s House 9","","S","E0028451","Gorton","Manchester","","","","","","0","U",388388,396014,-2.17636,53.46076,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06651","manadtmw","",,"Garrett Way/Hampden Crescent","","Hampden Crescent","","NR PINEAPPLE PH","","GARRATT WAY","","","","Nr Pineapple Ph","","E","E0028538","Belle Vue","Manchester","","","","","","0","U",388258,396250,-2.17832,53.46288,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06661","mantgapd","",,"Church St/High St","","High St","","OS HOUSE 12-16","","CHURCH STREET","","","","Os House 12-16","","W","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384298,398502,-2.23808,53.48301,"BCT","MKD","OTH","","STOP REMOVED","","083","2010-09-01T00:00:00","2010-09-01T00:00:00",1,"new","del"
"1800EB06681","manadtpd","",,"Crossley Street/Gorton Lane","","Gorton Lane","","OPP BT DEPOT","","CROSSLEY STREET","","","","Opp Bt Depot","","NW","E0029521","West Gorton","Manchester","","","","","","0","U",387797,396758,-2.18529,53.46744,"BCT","MKD","OTH","","ELS AMENDED","","083","2010-05-11T00:00:00","2010-05-11T00:00:00",1,"new","act"
"1800EB06682","","",,"Crossley Street/Gorton Lane","","","","GORTON LANE","","Crossley Street","","","","Opp Bt","","NW","E0029521","West Gorton","Manchester","","","","","","1","U",387797,396758,-2.18529,53.46744,"BCT","MKD","OTH","","","","083","2006-01-20T00:00:00","2006-01-20T00:00:00",0,"new","del"
"1800EB06691","manadtpg","",,"Knutsford Road/Toft Road","","Toft Road","","PARK","","KNUTSFORD ROAD","","","","O/s Park","","S","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388478,395792,-2.17499,53.45877,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06701","manadtpj","",,"Melland Road/Balmain Avenue","","Balmain Avenue","","SPORTS GROUND","","MELLAND ROAD","","","","O/s Sports Ground","","W","E0028538","Belle Vue","Manchester","","","","","","0","U",388175,395232,-2.17954,53.45373,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06711","manadtpm","",,"Melland Road/Wembley Road","","Wembley Road","","OPP HOUSE 61","","MELLAND ROAD","","","","Opp House 61","","W","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388424,395250,-2.17579,53.4539,"BCT","MKD","TIP","","STOP MOVED","","083","2011-09-01T00:00:00","2011-09-01T00:00:00",1,"new","act"
"1800EB06721","manadtpt","",,"Wembley Road/Harlow Drive","","Harlow Drive","","OPP HOUSE 93","","WEMBLEY ROAD","","","","Opp House 93","","N","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388507,395091,-2.17453,53.45247,"BCT","MKD","TIP","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06731","manadtpw","",,"Holmcroft Road/Sandown Crescent","","Sandown Crescent","","O/S HOUSE 192","","HOLMCROFT ROAD","","","","O/s House 192","","W","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388781,395075,-2.1704,53.45233,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06741","manadtwa","",,"Wayland Road South/Greenlea Ave","","Greenlea Avenue","","GRASS VERGE","","WAYLAND ROAD","","","","O/s House 10","","S","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388907,395158,-2.16851,53.45308,"BCT","MKD","TIP","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",2,"new","act"
"1800EB06751","manadtwd","",,"Hemsworth Road/Southcross Road","","Southcross Road","","OPP HOUSE 138","","HEMSWORTH ROAD","","","","Opp House 138","","W","E0029286","Ryder Brow","Gorton","Manchester","","","","","0","U",388690,395259,-2.17178,53.45398,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06761","mantgapt","",,"Travis Street/St Andrews Square","","St Andrews Square","","CAR PARK","","TRAVIS STREET","","","","O/s Car Park","","SW","N0074882","Ancoats","Manchester","","","","","","0","U",385187,397853,-2.22466,53.4772,"BCT","MKD","TIP","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06771","manadtwg","",,"Crossley Street/Gorton Lane","","Gorton Lane","","BT WORKS","","CROSSLEY STREET","","","","Opp School","","SE","E0029521","West Gorton","Manchester","","","","","","0","U",387807,396751,-2.18514,53.46738,"BCT","MKD","OTH","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
"1800EB06781","manadtwj","",,"Oldham Rd/New Cross","","New Cross","","ST.VINCENT H'SE","","OLDHAM ROAD","","","","Stop Ef","","NE","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384662,398740,-2.23261,53.48516,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",1,"new","act"
"1800EB06861","manadtwm","",,"Stevenson Square","","Stevenson Square","","OS BUILDING 9","","STEVENSON SQ","","","","Os Building 9","","NW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384589,398444,-2.2337,53.4825,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB06881","manadtwp","",,"Wilmslow Rd/East Didsbury Stn","","East Didsbury Stn","","POST OFFICE","","WILMSLOW ROAD","","","","Stop J","","E","E0028368","East Didsbury","Didsbury","Manchester","","","","","1","U",385367,390436,-2.2216,53.41055,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",1,"new","act"
"1800EB06901","manadtwt","",,"Lever Street Bus Station (Stop EJ)","","Lever Street Bus","","STAND EL","","LEVER ST BUS ST","","","","Stop Ej","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384604,398523,-2.23347,53.48321,"BCT","MKD","OTH","","STOP REMOVED","","083","2010-01-29T00:00:00","2010-01-29T00:00:00",1,"new","del"
"1800EB06911","manadwad","",,"Lever Street Bus Station (Stop EL)","","Lever Street Bus","","STAND EG","","LEVER ST BUS ST","","","","Stop El","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384614,398516,-2.23332,53.48315,"BCT","MKD","OTH","","STOP REMOVED","","083","2010-01-29T00:00:00","2010-01-29T00:00:00",1,"new","del"
"1800EB06921","manadwag","",,"Lever Street Bus Station (Stop EG)","","Lever Street Bus","","STAND EJ","","LEVER ST BUS ST","","","","Stop Eg","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384594,398529,-2.23362,53.48326,"BCT","MKD","OTH","","STOP REMOVED","","083","2010-01-29T00:00:00","2010-01-29T00:00:00",1,"new","del"
"1800EB06961","manadwaj","",,"Newton St/Post Office","","Post Office","","OS HOUSE 66","","NEWTON STREET","","","","Stop En","","SW","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384716,398457,-2.23178,53.48262,"BCT","MKD","OTH","","NAME AMENDED","","083","2010-10-15T00:00:00","2010-10-15T00:00:00",1,"new","act"
"1800EB07031","mantpdtm","",,"The Gateway/Central Park","","Central Park","","METROLINK STOP","","THE GATEWAY","","","","Stop B","","NW","E0028743","Harpurhey","Manchester","","","","","","0","U",386871,400612,-2.1994,53.50205,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB07041","mantpdtw","",,"The Gateway/Central Park","","Central Park","","METROLINK STOP","","THE GATEWAY","","","","Stop A","","NW","E0028743","Harpurhey","Manchester","","","","","","0","U",386861,400630,-2.19955,53.50221,"BCT","MKD","OTH","","","","083","2007-11-01T00:00:00","2007-11-01T00:00:00",0,"new","act"
"1800EB07051","mantgdja","",,"Piccadilly Rail Station","","Piccadilly Stn","","SUBWAY","","PICCADILLY APP","","","","O/s Shops","","S","E0057786","Manchester City Centre","Manchester","","","","","","0","U",384705,397970,-2.23192,53.47824,"BCT","MKD","TIP","","INDICATOR AMENDED","","083","2010-03-26T00:00:00","2010-03-26T00:00:00",1,"new","act"
